name,dp_cost,dp_rating,dp_taste_rating,dp_env_rating,dp_service_rating,dp_comment_num,dp_recommendation_dish,dp_comment_keywords,dp_top3_comments,address,location,type,tel,cost,rating,opentime_today,opentime_week,tag
卢记小馆(南阴阳营小区南区店),,,,,,,,,,南阴阳营3号(云南路地铁站2号口步行470米),"118.773142,32.055491",餐饮服务;中餐厅;湖南菜(湘菜),13915963324;15996237531,45.0,4.3,11:30-13:30 17:30-21:30,"周一至周日 11:30-13:30,17:30-21:30","酸菜鸡,京酱肉丝,酸菜鱼,鸡肉"
阿爸饭桌(上海路店),,,,,,,,,,上海路209号南楼102,"118.774045,32.057420",餐饮服务;外国餐厅;韩国料理,17372759220;18001580302,,4.6,11:00-13:30 17:00-20:30,周一至周日 11:00-13:30，17:00-20:30,"部队锅,鱿鱼,炸酱面"
披萨大叔,,,,,,,,,,宁海路街道汉口西路22号上海路菜场53号,"118.772985,32.055066",餐饮服务;快餐厅;快餐厅,15365114090;18012979506,47.0,4.8,11:00-22:00,周一至周日 11:00-22:00,"奶酪蘑菇披萨,独家秘制蒜椒披萨,全是果肉榴莲披萨,罗勒通心粉,克诺斯顿披萨,双料榴莲披萨,水果色拉,意面,披萨,奶酪"
土菜馆(恒基中心公寓店),,,,,,,,,,丹凤街33-2号(金润发停车场),"118.786472,32.054874",餐饮服务;中餐厅;中餐厅,025-66923177;025-83210176;13770569441,39.0,3.9,10:00-23:00,周一至周日 10:00-23:00,干锅牛蛙
烧鸟舅舅(丹凤街店),,,,,,,,,,唱经楼西街1-13号,"118.786425,32.053434",餐饮服务;餐饮相关场所;餐饮相关,15190498770,,4.5,11:30-13:30 17:30-22:00,"周一至周日 11:30-13:30,17:30-22:00",烧鸟
大宝麻辣烫(丹凤街店),,,,,,,,,,丹凤街39号(近金润发),"118.786470,32.055103",餐饮服务;中餐厅;特色/地方风味餐厅,13914765137;18851141181,16.0,4.1,10:00-23:00,周一至周日 10:00-23:00,麻辣烫
老七家牛肉锅贴店(湾牛肉锅贴店),,,,,,,,,,丹凤街金润发旁33-8,"118.786517,32.054829",餐饮服务;中餐厅;中餐厅,025-66634720;13913827994,10.0,4.0,06:30-21:00,周一至周日 06:30-21:00,"锅贴,牛肉锅贴"
老新隆李氏牛肉锅贴(及及广场店),,,,,,,,,,珠江路2-4号及及广场-07,"118.784294,32.050083",餐饮服务;餐饮相关场所;餐饮相关,,,4.3,,,牛肉锅贴
自选王壹号大食堂,,,,,,,,,,珠江路唱经楼28号(珠江路地铁站3号口步行490米),"118.786487,32.053597",餐饮服务;餐饮相关场所;餐饮相关,17749552341,24.0,4.4,05:30-20:30,周一至周日 05:30-20:30,韩式料理
觅洞炭火烤肉酒肆(及及广场店),,,,,,,,,,珠江路2号及及广场2层(金鹰对面),"118.784353,32.050121",餐饮服务;餐饮相关场所;餐饮相关,13813949851,95.0,4.5,11:00-14:00 16:30-22:00,"周一至周日 11:00-14:00,16:30-22:00","双味烤肠,甄选全牛拼盘,秘制肥牛,原切牛仔骨,牛肋条,雪花牛霖肉,炭火烤肉,烤肉,牛肉"
苏客(恒基中心公寓店),,,,,,,,,,丹凤街25号金润发(珠江路地铁站3号口步行490米),"118.786559,32.054241",餐饮服务;中餐厅;中餐厅,025-86515917;17302540132,17.0,4.2,07:00-21:00,周一至周日 07:00-21:00,"外婆菜,西红柿炒蛋,年糕排骨,三杯鸡"
二十道风味(金润发购物中心店),,,,,,,,,,丹凤街与薛家巷交叉口西北100米,"118.786550,32.054858",餐饮服务;餐饮相关场所;餐饮相关,15380842668;18114925605,69.0,4.1,10:30-22:30,周一至周日 10:30-22:30,
哈尔滨水饺(吉兆花园店),,,,,,,,,,唱经楼西街7号吉兆花园,"118.786129,32.052312",餐饮服务;中餐厅;中餐厅,15380423789;15805163633,,4.4,09:00-23:00,周一至周日 09:00-23:00,
源制源味融合菜(唱经楼小区店),,,,,,,,,,唱经楼1-11号,"118.786486,32.053414",餐饮服务;中餐厅;中餐厅,13770559191;13815895202,69.0,4.7,09:00-22:00,周一至周日 09:00-22:00,融合菜
古南都饭店调和元年(广州路店),,,,,,,,,,广州路208号一楼,"118.773934,32.051218",餐饮服务;中餐厅;中餐厅,15335189195;15335189207;15335189318,66.0,4.5,11:00-19:30,周一至周日 11:00-19:30,"泡菜鸭掌,宫保鸡丁,辣子凤节骨,鱼香肉丝,泰式咖喱虾,麻婆豆腐,酸汤鱼片,鼓汁排骨,藤椒猪手,黄焖牛掌,伴汤牛首,牛肉馄饨,豆沙包"
港师傅菠萝包(丹凤街店),,,,,,,,,,唱经楼西街7号105室,"118.786495,32.053366",餐饮服务;餐饮相关场所;餐饮相关,13924213827,,4.2,07:30-21:00,周一至周日 07:30-21:00,菠萝包
三顾冒菜(珠江路店),,,,,,,,,,唱经楼28号,"118.786550,32.053538",餐饮服务;快餐厅;快餐厅,17712885757,29.0,4.4,09:30-21:30,周一至周日 09:30-21:30,
晚自习高烤(南京总店),,,,,,,,,,鼓楼街5号104室(鼓楼地铁站6号口步行260米),"118.780882,32.060163",餐饮服务;餐饮相关场所;餐饮相关,15380403815,,4.4,10:00-04:00,周一至周日 10:00-04:00,
粥世佳(吉兆花园店),,,,,,,,,,丹凤街吉兆花园4号105,"118.786207,32.052334",餐饮服务;餐饮相关场所;餐饮相关,15651713184;18795964166,,4.0,05:00-21:00,周一至周日 05:00-21:00,
和善园(华阳大厦店),,,,,,,,,,南师大附中鼓楼街5-1号,"118.780798,32.060189",餐饮服务;餐饮相关场所;餐饮相关,15996492013;18260091984;18715029773,21.0,4.0,06:00-19:00,周一至周五 06:00-19:00；周六至周日 06:00-19:00,"玫瑰豆沙包,紫薯包,三鲜菜包,玫瑰豆豆沙包,鲜肉大包,青团,牛肉,肉包,菜包,豆沙包,梅干菜"
鱼你在一起(恒基中心公寓店),,,,,,,,,,丹凤街29号大润发一层,"118.786668,32.054497",餐饮服务;餐饮相关场所;餐饮相关,13770909712,,4.2,09:00-21:00,周一至周日 09:00-21:00,
円满烧肉(唱经楼小区店),,,,,,,,,,唱经楼西街1-10(派出所对面),"118.786561,32.053309",餐饮服务;外国餐厅;日本料理,025-83197877,,4.4,11:00-02:00,周一至周日 11:00-02:00,"丼饭,鳗鱼,鳗鱼饭,烧肉,金枪鱼,牛肉,烤肉"
旺四海渣渣牛肉(南京店),,,,,,,,,,鼓楼二条巷7号楼101室,"118.780494,32.060252",餐饮服务;中餐厅;中餐厅,,,4.5,11:00-21:30,周一至周日 11:00-21:30,
凤鸣小厨(恒基公寓店),,,,,,,,,,唱经楼西街28号,"118.786603,32.053458",餐饮服务;中餐厅;综合酒楼,025-82229379;15995660923,60.0,4.6,09:00-24:00,周一至周日 09:00-24:00,
红杏酒家(鼓楼·荔枝广场店),,,,,,,,,,北京东路4号荔枝广场5层,"118.785570,32.057595",餐饮服务;中餐厅;中餐厅,025-58818333,140.0,4.7,11:00-14:30 17:00-21:30,"周一至周日 11:00-14:30,17:00-21:30","红杏鸡,精品毛血旺,鸡丝凉面,美味蕨根粉,沙拉酱凉拌冰草,鳝段粉丝,烤乳鸽,蒜香石锅牛蛙,米耙,酸汤江团,三味雪花牛,担担面,脆皮豆腐,霸王蟹,蒜香牛仔骨,回锅肉,虾球,牛蛙,麻婆豆腐,羊肉,毛血旺,牛肉,拌面,水煮肉片,鸡皮,鸡肉,夫妻肺片,豆汤饭,辣子鸡"
老娘舅(鼓楼·荔枝广场店),,,,,,,,,,北京东路4号荔枝广场3楼,"118.785479,32.057722",餐饮服务;中餐厅;中餐厅,025-84728018;18751282973,36.0,4.1,10:00-21:00,周一至周日 10:00-21:00,"杨梅汁,蜜汁鸡翅,梅干菜扣肉,炖蛋,橙汁,茶树菇老鸭,江南红烧鱼,鱼肉狮子头,冰镇黄桃,水蒸蛋千张包,红烧鱼,蒸蛋,辣子鸡,工作餐,鱼香肉丝"
夏记小馆(鼓楼·荔枝广场店),,,,,,,,,,北京东路4号鼓楼·荔枝广场F3层,"118.785641,32.057512",餐饮服务;餐饮相关场所;餐饮相关,,105.0,4.2,10:00-21:00,周一至周日 10:00-21:00,
元满烧鸟居酒屋,,,,,,,,,,唱经楼西街3-7号唱经楼小区,"118.786605,32.053287",餐饮服务;外国餐厅;日本料理,,,4.2,,,"居酒屋,烧鸟"
肯德基(学府店),,,,,,,,,,丹凤街39号金润发购物中心1层,"118.786736,32.054263",餐饮服务;快餐厅;肯德基,025-83222982;4008823823;4009200715,44.0,4.8,10:00-23:00,周一至周日 10:00-23:00,"KFC老北京鸡肉卷,肯大大鸡排,黄金鸡块,蔬菜沙拉,香辣鸡翅,小食拼盘,玉米沙拉,红豆派,KFC香辣（劲脆）鸡腿堡,鸡米花,现磨咖啡,吮指原味鸡,新奥尔良烤鸡腿堡,薯条,葡式蛋挞,KFC芋缘花淇淋,芋缘花淇淋,海苔岩烧大鸡腿饭,醇香土豆泥,可乐,伴柠伴桔鲜果茶,土豆泥,老北京鸡肉卷"
蟹员外蟹黄面(珠江路店),,,,,,,,,,珠江路2号中山大厦一楼,"118.784643,32.050124",餐饮服务;中餐厅;中餐厅,13655160908;17312238797,52.0,4.8,08:00-22:00,周一至周日 08:00-22:00,"蟹黄汤包,蟹粉,拌面,蟹黄面,蟹黄,蟹肉,捞饭"
天一料理(鼓楼·荔枝广场店),,,,,,,,,,北京东路4号荔枝广场F2层,"118.785480,32.057792",餐饮服务;外国餐厅;日本料理,13222436623;18652959595,50.0,4.3,10:00-21:00,周一至周日 10:00-21:00,"咖喱牛肉饭,蟹子手卷,脆皮香蕉,甜虾寿司,北极贝寿司,天妇罗手卷,牛油果手卷,回锅肉饭,寿司拼盘,海老寿司,鳗鱼手卷,三文鱼寿司,鳗鱼寿司,三文鱼手卷,鹅肝寿司,金枪鱼寿司,咖喱猪排,海草沙律,料理"
三猫黑鱼花(南大店),,,,,,,,,,珠江路2-4号及及广场二楼,"118.784423,32.049947",餐饮服务;中餐厅;中餐厅,18021537138,93.0,4.8,10:30-14:00 17:00-21:00,周一至周日 10:30-14:00，17:00-21:00,"黑鱼,糍粑,蒜泥白肉,小酥肉,宽粉,包浆豆腐,藤椒鱼,花甲,冰粉,酸菜鱼,牛肉,炸土豆"
御料亭(鼓楼·荔枝广场店),,,,,,,,,,北京东路四号荔枝广场4楼(江苏卫视旁),"118.785493,32.057789",餐饮服务;外国餐厅;日本料理,025-85896077;15366166557,140.0,4.5,10:00-23:00,周一至周日 10:00-23:00,"李公主卷,三文鱼刺身,酱烤牛舌,牛肉寿喜锅,豚骨拉面定食,三文鱼大腩,烤整鱿鱼,烤鳗鱼饭,串烧拼盘八本,樱花卷,酱烤鳗鱼,波子汽水,亲子饭,土豆色拉,烤和牛,豚骨拉面,炸豆腐,三文鱼,寿喜锅,刺身"
小肥羊回转火锅(鼓楼·荔枝广场店),,,,,,,,,,北京东路4号鼓楼·荔枝广场F2层,"118.785877,32.057266",餐饮服务;中餐厅;火锅店,,,3.8,10:00-21:00,周一至周日 10:00-21:00,回转火锅
月星餐厅,,,,,,,,,,北京西路10号1幢3单元,"118.776570,32.059725",餐饮服务;中餐厅;海鲜酒楼,13776602480,38.0,4.6,10:00-21:30,周一至周日 10:00-21:30,酸菜鱼
古南都遂心遂意自助餐厅,,,,,,,,,,广州路208号古南都饭店1层(近五台山体育中心),"118.773450,32.051618",餐饮服务;外国餐厅;西餐厅(综合风味),,114.0,4.0,06:00-22:00,周一至周日 06:00-22:00,"三文鱼,羊排,冰淇淋,牛排,甜点,寿司,刺身,蜗牛,布朗尼,奶酪布丁,麻辣烫,布丁,法式生蚝,羊切骨,鸡翅,自助餐"
叶新鸭血粉丝汤(及及广场店),,,,,,,,,,及及广场(珠江路地铁站4号口步行130米),"118.784658,32.050108",餐饮服务;中餐厅;中餐厅,18951877070,,4.1,24小时营业,周一至周日 00:00-24:00,鸭血粉丝汤
桂皖小吃,,,,,,,,,,同仁西街16-6号(珠江路地铁站3号口步行220米),"118.785951,32.051560",餐饮服务;餐饮相关场所;餐饮相关,15380843252,,4.5,10:00-21:00,周一至周日 10:00-21:00,
茶悦笼蟹黄汤包(南京珠江路店),,,,,,,,,,中山大厦及及广场一楼(珠江路地铁站4号口步行140米),"118.784689,32.050120",餐饮服务;餐饮相关场所;餐饮相关,025-88816959,31.0,4.6,07:00-22:00,周一至周日 07:00-22:00,"三丁包,早茶,蟹黄汤包"
古南都饭店·民食國粹,,,,,,,,,,广州路208号,"118.773529,32.051454",餐饮服务;中餐厅;江苏菜,025-86622941,23.0,4.1,10:00-14:00 17:00-21:30,周一至周日 10:00-14:00，17:00-21:30,"红花鳕鱼天鹅蛋,樱花蛋饼香煎饺,糕点,咸黄油香煎龙虾,新派马蹄杏菇夹,鸡纵菌酿虾胶翡翠雪花牛,甜点心,美极浸双椒,排骨,点心,铁板豆渣嫩牛蛙,荠菜野生江回鱼,鳕鱼,蛋饼,荠菜,黄油,马蹄"
小渝快毛血旺(鼓楼·荔枝广场店),,,,,,,,,,荔枝广场二楼(鼓楼地铁站1号口步行360米),"118.785905,32.057287",购物服务;购物相关场所;购物相关场所,15162142074,,3.8,10:30-21:00,周一至周日 10:30-21:00,毛血旺
乐百丽比萨(鼓楼·荔枝广场店),,,,,,,,,,北京东路4号荔枝广场1楼汉堡王旁边,"118.785632,32.057673",餐饮服务;快餐厅;快餐厅,15380827045,56.0,3.9,09:30-22:00,周一至周日 09:30-22:00,"金枕榴莲,奥尔良鸡翅,沙拉,德国猪手,咖喱鸡翅,牛油果大虾,土豆牛肉披萨,猫山王榴莲披萨,新奥尔良烤翅,金枕榴莲披萨,牛油果奶霜,龙虾披萨,香芒熏鸡,番石榴汁,D24榴莲披萨,榴莲披萨,披萨"
夜上海(荔枝广场店),,,,,,,,,,北京东路4号荔枝广场F10层,"118.785538,32.057798",餐饮服务;中餐厅;中餐厅,025-57019797;025-57029797;15810187891,123.0,4.7,11:00-14:00 17:00-21:00,"周一至周日 11:00-14:00,17:00-21:00","上海红烧肉,上海生煎包,香炸小鹿排,金牌手撕鸽,红烧大巴鱼,焖锅牛腩,老卤面,舌尖上的一把手,鲍鱼捞饭,盐水乳鸽,金陵盐水鸭,干锅包菜,干烧辽参,吊烧鸡,冬笋虾饺"
那古野日本料理,,,,,,,,,,广州路208号南京古南都饭店4楼,"118.773434,32.051565",餐饮服务;外国餐厅;日本料理,,308.0,3.9,11:30-13:30 17:30-21:00,"周一至周日 11:30-13:30,17:30-21:00","生鱼片,烤鳗,炸天妇罗,寿司,西京烤鳕鱼,刺身七拼,烤三文鱼,北极贝,灌蒸松茸汤,清酒,什锦牛肉锅,刺身拼盘,铁板烧,象拔蚌刺身,冰极刺青龙,素面,日本料理"
俺村小院(唱经楼小区店),,,,,,,,,,丹凤街唱经楼1-7号(珠江路地铁站3号口步行480米),"118.786704,32.053211",餐饮服务;中餐厅;中餐厅,025-83226683;15996370510,57.0,4.4,09:00-23:30,周一至周日 09:00-23:30,"香波里脊,美果炒西芹,干锅手抓骨,鲈鱼,锅巴"
老汪柴火馄饨(随园大厦店),,,,,,,,,,华侨路街道广州路与上海路交叉口随园大厦一楼,"118.773659,32.051174",餐饮服务;中餐厅;中餐厅,15365158815,11.0,4.2,09:00-17:00,周一至周日 09:00-17:00,柴火馄饨
安庆馄饨,,,,,,,,,,珠江路199号(新世界百货对面),"118.786430,32.052315",餐饮服务;中餐厅;中餐厅,13851497107,9.0,3.8,06:00-24:00,周一至周日 06:00-24:00,
汉堡王(南京江苏电视台),,,,,,,,,,北京东路4号广电城二期商业项目二层206室,"118.785647,32.057758",餐饮服务;快餐厅;快餐厅,025-58705055;4008988788,61.0,4.6,07:00-22:00,周一至周日 07:00-22:00,"芝士酱薯条,至尊皇堡,辣鸡条,王道川蜀鸡翅,火炬冰淇淋,超大薯霸王,樱仑风情新地,蘑菇芝士皇堡,藤椒鸡汉堡套餐,洋葱圈布朗尼,水果新地,王道黑椒鸡腿,爆浆芝士鸡排堡,鲍汁烤大菇牛堡,炫辣鸡腿堡,鸡块,薯条,汉堡"
麦当劳(南京中山餐厅),,,,,,,,,,珠江路4号南京中山大厦1层,"118.784748,32.050074",餐饮服务;快餐厅;麦当劳,025-83359770;4008517517,25.0,4.5,06:00-24:00,周一至周日 06:00-24:00,"麦当劳超值嗨餐,（2-3人餐）,家有金桶（脆鸡版）,安格斯系列,大脆鸡扒麦满分组合,人气美味尽享套餐,板烧美味三件套,原味板烧鸡腿麦满分组合,麦辣美味三件套,麦辣鸡腿堡,家有金桶（汉堡版）,可乐鸡翅,巨无霸汉堡,薯条,大鸡排,汉堡,鸡翅,巨无霸"
老头盖浇饭(同仁小学店),,,,,,,,,,同仁西街16-7号(近土地局),"118.785986,32.051469",餐饮服务;中餐厅;中餐厅,025-57718177;13912995185;18112936182,22.0,4.4,10:00-21:00,周一至周日 10:00-21:00,"鱼香肉丝盖浇饭,老头盖浇饭,火锅肉盖浇饭,老头盖浇饭（招牌）,鱼香茄子,鲜肉虾仁大馄饨"
泽厨记抓饭(吉兆花园店),,,,,,,,,,吉兆花园4号101室(珠江路地铁站3号口步行280米),"118.786440,32.052307",餐饮服务;中餐厅;清真菜馆,13921704025,31.0,4.8,10:30-21:00,周一至周日 10:30-21:00,"抓饭,羊肉"
老地方菜馆,,,,,,,,,,同仁西街16号-4(珠江路地铁站3号口步行220米),"118.785990,32.051416",餐饮服务;中餐厅;中餐厅,18625171868,32.0,4.1,09:00-24:00,周一至周日 09:00-24:00,
三两三川渝冒肚(玄武店),,,,,,,,,,中山路200号中山大厦(近珠江路地铁站),"118.784317,32.049694",餐饮服务;中餐厅;中餐厅,18951930086,,4.7,10:30-23:00,周一至周日 10:30-23:00,"冰粉,千层肚,毛肚"
韵味居湘菜馆(新世界百货珠江路创业大街店),,,,,,,,,,同仁小学西门南70米(珠江路地铁站4号口步行240米),"118.785928,32.051302",餐饮服务;中餐厅;湖南菜(湘菜),025-83216579,34.0,4.5,09:30-14:00 16:30-21:30,"周一至周日 09:30-14:00,16:30-21:30","包浆豆腐,糖油粑粑"
朱鹭欧风咖喱专门店,,,,,,,,,,北东瓜市与宁海路交叉口东80米,"118.772531,32.053695",餐饮服务;中餐厅;中餐厅,,,4.0,,,
蝉芳·家庭料理,,,,,,,,,,北东瓜市6-2蝉芳,"118.772510,32.053827",餐饮服务;中餐厅;中餐厅,18114929760,,4.1,11:00-21:00,周一至周日 11:00-21:00,料理
翠香阁潮州菜馆(及及广场店),,,,,,,,,,珠江路2-4号(珠江路地铁站1号口步行130米),"118.784320,32.049627",餐饮服务;中餐厅;潮州菜,025-83603108,97.0,4.5,07:00-14:00 16:30-21:30,"周一至周五 09:30-14:00,16:00-21:30；周六至周日 07:00-14:00,16:30-21:30","翠香虾饺皇,豉汁蒸凤爪,肠粉,秘制榴莲酥,蟹黄汤包,金牌叉烧酥,蛋挞,牛腩,干炒牛河,叉烧包,蒜香排骨,炒牛河,煎饺,鱼片粥,脆皮乳鸽,虾仁,皮蛋瘦肉粥,煲仔饭"
蓝雀小馆·市井老南京菜(及及广场店),,,,,,,,,,及及广场(珠江路地铁站4号口步行150米),"118.784758,32.049951",餐饮服务;中餐厅;中餐厅,18001599167,,4.2,09:00-22:00,周一至周日 09:00-22:00,"大盘鸡,家常菜"
贺记大碗皮肚面(同仁西街店),,,,,,,,,,同仁西街16-1号(珠江路地铁站4号口步行240米),"118.785996,32.051290",餐饮服务;餐饮相关场所;餐饮相关,13382019353,22.0,4.4,08:00-20:00,周一至周日 08:00-20:00,
便民菜馆(西街店),,,,,,,,,,丹凤街唱经楼西街1-6号,"118.786823,32.053083",餐饮服务;中餐厅;中餐厅,15850658845,35.0,3.9,10:00-22:00,周一至周日 10:00-22:00,"肉丝鸡蛋炒饭,德国咸猪手,绿茶佛饼,酸菜鱼,香辣馋嘴牛蛙,鹌鹑蛋烧肉"
袁记云饺(及及广场店),,,,,,,,,,珠江路2-4号,"118.784985,32.050094",餐饮服务;中餐厅;特色/地方风味餐厅,15391867572,,4.1,08:00-21:00,周一至周日 08:00-21:00,
花千醉拾季(鼓楼·荔枝广场店),,,,,,,,,,北京东路4号鼓楼·荔枝广场F4层,"118.786078,32.057431",餐饮服务;餐饮相关场所;餐饮相关,,,4.1,10:30-21:00,周一至周日 10:30-21:00,
暖暖小馆(及及广场店),,,,,,,,,,南京市及及广场2楼,"118.784696,32.049818",餐饮服务;餐饮相关场所;餐饮相关,19941500216,,4.7,11:00-14:00 16:30-21:30,"周一至周日 11:00-14:00,16:30-21:30","小炒黄牛肉,糖醋排骨,排骨,鸡肉,辣子鸡"
临榆炸鸡腿(江苏南京丹凤街店),,,,,,,,,,新街口街道丹凤街73号110室-1,"118.786993,32.055257",餐饮服务;快餐厅;快餐厅,18018095204;4006586528,,4.3,,,炸鸡腿
梁记皮肚面,,,,,,,,,,吉兆花园1号107室(珠江路地铁站3号口步行290米),"118.786660,32.052324",餐饮服务;快餐厅;快餐厅,15805170630,53.0,4.2,17:00-12:30,周一至周日 17:00-12:30,"皮肚面,炸串"
缇香阁菜馆(唱经楼店),,,,,,,,,,唱经楼西街1-4号(近新街口派出所),"118.786905,32.052992",餐饮服务;中餐厅;中餐厅,13505143837;13913841323,20.0,4.4,08:30-02:00,周一至周日 08:30-02:00,"咸蛋黄烤鸭粥,蒙古馅饼,冬菇鸡腿粥,滑菇鸭舌粥,皮蛋瘦肉粥,料烧鸭炒饭,鱼汤面,酸菜鱼泡饭,虾仁粥,腊八粥,口蘑鱼酥粥,蛋黄贡丸粥,炒面,鱼香肉丝炒饭,火饺,烤鸭,牛肉炒饭,炒饭"
丹凤街杨国福麻辣烫店,,,,,,,,,,丹凤街都司巷1号天创大厦,"118.787026,32.053553",餐饮服务;中餐厅;特色/地方风味餐厅,13739185252,,4.3,09:00-23:00,周一至周日 09:00-23:00,
膳当家黄焖鸡米饭(天创大厦店),,,,,,,,,,丹凤街17号,"118.787037,32.053611",餐饮服务;中餐厅;中餐厅,15261830378;18021548884,19.0,4.8,10:00-21:00,周一至周日 10:00-21:00,"黄焖鸡米饭,黄焖鸡,鸡肉"
一哥卷饼(丹凤街店),,,,,,,,,,丹凤街尖角营31号101室(金润发超市旁),"118.787049,32.055174",餐饮服务;餐饮相关场所;餐饮相关,18779803562;19851408183,13.0,4.5,08:00-22:00,周一至周日 08:00-22:00,
刘家大院·新派南京菜(天创大厦店),,,,,,,,,,丹凤街17号二楼(好旺鸡中国炒鸡二层楼上),"118.787044,32.053545",餐饮服务;中餐厅;中餐厅,13951674448;19951797797,,4.8,10:00-14:00 16:00-21:00,"周一至周日 10:00-14:00,16:00-21:00","本帮红烧肉,红烧肉,特色菜,招牌牛肋骨,梅干菜蒸鲜鱿,堂灼新派毛血旺,冰镇龙虾,老妈菜护心肉,小米椒牛蛙,虾汤老豆腐,碧绿百合酿羊肚菌,芥味海底脆,新鲜南京熏鱼,有机大鱼头配米饭,芥末虾球,茶油草鸡焖鲍鱼,私房脆肉,黑松露山药煎虾球,家烧大鱼头,蒜蓉蒸鲜鱿,软兜长鱼捞饭,黑松露山药剪虾球,金陵素什锦,脆皮妙龄乳鸽,水晶肴肉,虾球,软兜长鱼,老豆腐"
绝味鸭脖(丹凤街店),,,,,,,,,,丹凤街尖角营31号,"118.787047,32.055223",餐饮服务;餐饮相关场所;餐饮相关,13301592643,21.0,4.1,08:00-22:00,周一至周日 08:00-22:00,
插花牛肉汤馆(吉兆花园店),,,,,,,,,,吉兆花园1号110号(珠江路地铁站3号口步行300米),"118.786713,32.052327",餐饮服务;中餐厅;中餐厅,15805586130;18712659877,23.0,4.5,08:30-24:00,周一至周日 08:30-24:00,插花牛肉汤
徐家鸭子店(丹凤街店),,,,,,,,,,丹凤街17号-6(珠江路地铁站3号口步行490米),"118.787041,32.053462",餐饮服务;快餐厅;快餐厅,17714416517,,4.7,08:00-20:00,周一至周日 08:00-20:00,"鸭爪,鸭翅,盐水鸭,南京烤鸭,卤菜,烤鸭,鸭肉"
拾捌川·自贡爆炒(丹凤街店),,,,,,,,,,丹凤街都司巷1号天创大厦F2层,"118.787068,32.053541",餐饮服务;中餐厅;中餐厅,18005145686;18255051614,,4.6,11:00-14:00 16:30-21:00,周一至周日 11:00-14:00，16:30-21:00,"鸡肉,盐帮菜"
好旺鸡中国炒鸡(丹凤街店),,,,,,,,,,丹凤街都司巷1号天创大厦,"118.787068,32.053538",餐饮服务;中餐厅;中餐厅,13851845961,,4.4,,,
